,Label,Message
4186,nonfinancial,Dear got bus directly to calicut
4187,nonfinancial,Mm umma ask vava also to come tell him can play later together
4188,nonfinancial,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
4189,nonfinancial,"Sorry, I'll call later"
4190,nonfinancial,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
4191,nonfinancial,&lt;#&gt;  w jetton ave if you forgot
4192,nonfinancial,Ok i'm coming home now.
4193,nonfinancial,Can not use foreign stamps in this country.
4194,nonfinancial,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
4195,nonfinancial,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
4196,nonfinancial,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
4197,nonfinancial,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
4198,nonfinancial,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP"
4199,nonfinancial,I will come tomorrow di
4200,nonfinancial,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
4201,nonfinancial,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
4202,nonfinancial,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.
4203,nonfinancial,How are you enjoying this semester? Take care brother.
4204,nonfinancial,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
4205,nonfinancial,"Get the door, I'm here"
4206,nonfinancial,"Lets use it next week, princess :)"
4207,nonfinancial,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..
4208,nonfinancial,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
4209,nonfinancial,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
4210,nonfinancial,Oi when you gonna ring
4211,nonfinancial,Missed call alert. These numbers called but left no message. 07008009200
4212,nonfinancial,I attended but nothing is there.
4213,nonfinancial,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.
4214,nonfinancial,No dear i was sleeping :-P
4215,nonfinancial,Er mw im filled tuth is aight
4216,nonfinancial,Will be office around 4 pm. Now i am going hospital.
4217,nonfinancial,Actually i'm waiting for 2 weeks when they start putting ad.
4218,nonfinancial,Anything lor if they all go then i go lor...
4219,nonfinancial,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
4220,nonfinancial,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
4221,nonfinancial,Yo you around? A friend of mine's lookin to pick up later tonight
4222,nonfinancial,Stupid auto correct on my phone
4223,nonfinancial,Double eviction this week - Spiral and Michael and good riddance to them!
4224,nonfinancial,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
4225,nonfinancial,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
4226,nonfinancial,Buy one egg for me da..please:)
4227,nonfinancial,Have you started in skye
4228,nonfinancial,Have you bookedthe hut? And also your time off? How are you by the way?
4229,nonfinancial,And several to you sir.
4230,nonfinancial,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
4231,nonfinancial,I'm at home. Please call
4232,nonfinancial,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
4233,nonfinancial,Now only i reached home. . . I am very tired now. . I will come tomorro
4234,nonfinancial,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
4235,nonfinancial,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
4236,nonfinancial,Life style garments account no please.
4237,nonfinancial,Lol wtf random. Btw is that your lunch break
4238,nonfinancial,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
4239,nonfinancial,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
4240,nonfinancial,Detroit. The home of snow. Enjoy it.
4241,nonfinancial,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
4242,nonfinancial,Okie...
4243,nonfinancial,"Aight, I'm chillin in a friend's room so text me when you're on the way"
4244,nonfinancial,Is toshiba portege m100 gd?
4245,nonfinancial,Well welp is sort of a semiobscure internet thing
4246,nonfinancial,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
4247,nonfinancial,"accordingly. I repeat, just text the word ok on your mobile phone and send"
4248,nonfinancial,Loosu go to hospital. De dont let it careless.
4249,nonfinancial,How much for an eighth?
4250,nonfinancial,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
4251,nonfinancial,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
4252,nonfinancial,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
4253,nonfinancial,"How about clothes, jewelry, and trips?"
4254,nonfinancial,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge
4255,nonfinancial,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
4256,nonfinancial,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
4257,nonfinancial,I am late. I will be there at
4258,nonfinancial,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
4259,nonfinancial,Are you plans with your family set in stone ?
4260,nonfinancial,Pls dont forget to study
4261,nonfinancial,You'll never believe this but i have actually got off at taunton. Wow
4262,nonfinancial,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... "
4263,nonfinancial,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
4264,nonfinancial, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
4265,nonfinancial,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
4266,nonfinancial,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
4267,nonfinancial,Hey so whats the plan this sat? 
4268,nonfinancial,Beauty sleep can help ur pimples too.
4269,nonfinancial,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
4270,nonfinancial,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
4271,nonfinancial,Where to get those?
4272,nonfinancial,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
4273,nonfinancial,Ball is moving a lot.will spin in last :)so very difficult to bat:)
4274,nonfinancial,Haiyoh... Maybe your hamster was jealous of million
4275,nonfinancial,Can you please send me my aunty's number
4276,nonfinancial,I'm glad. You are following your dreams.
4277,nonfinancial,I've reached home finally...
4278,nonfinancial,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
4279,nonfinancial,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
4280,nonfinancial,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
4281,nonfinancial,U can call now...
4282,nonfinancial,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
4283,nonfinancial,Yes. I come to nyc for audiitions and am trying to relocate.
4284,nonfinancial,I pocked you up there before
4285,nonfinancial,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
4286,nonfinancial,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
4287,nonfinancial,Hey mr whats the name of that bill brison book the one about language and words 
4288,nonfinancial,"Okay, good, no problem, and thanx!"
4289,nonfinancial,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
4290,nonfinancial,Call me when u're done...
4291,nonfinancial,G.W.R
4292,nonfinancial,You best watch what you say cause I get drunk as a motherfucker
4293,nonfinancial,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
4294,nonfinancial,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
4295,nonfinancial,Please CALL 08712402578 immediately as there is an urgent message waiting for you
4296,nonfinancial,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
4297,nonfinancial,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
4298,nonfinancial,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
4299,nonfinancial,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
4300,nonfinancial,Are there TA jobs available? Let me know please cos i really need to start working
4301,nonfinancial,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
4302,nonfinancial,Yup i'm free...
4303,nonfinancial,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
4304,nonfinancial,Yo come over carlos will be here soon
4305,nonfinancial,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
4306,nonfinancial,I guess it is useless calling u 4 something important.
4307,nonfinancial,Ha ha - had popped down to the loo when you hello-ed me. Hello!
4308,nonfinancial,He dint tell anything. He is angry on me that why you told to abi.
4309,nonfinancial,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
4310,nonfinancial,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
4311,nonfinancial,I keep ten rs in my shelf:) buy two egg.
4312,nonfinancial,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
