,Label,Message
7579,nonfinancial,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
3453,nonfinancial,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
520,financial,Bill dated 2010-11-06 for Rs 164 has been generated for your Docomo fixedline/broadband relationship no. 37263114. The same will reach you by 2010-11-09. Due date: 2010-11-21.
198,financial,Bill dated 2013-10-30 for Rs 282 has been generated for your Bsnl fixedline/broadband relationship no. 65485415. The same will reach you by 2013-11-02. Due date: 2013-11-14.
3367,nonfinancial,I cant pick the phone right now. Pls send a message
6739,nonfinancial,ÌÏ ready then call me...
7433,nonfinancial,Hi mom we might be back later than  &lt;#&gt; 
4899,nonfinancial,Nice.nice.how is it working?
583,financial,Bill dated 2013-12-07 for Rs 749 has been generated for your Aircel fixedline/broadband relationship no. 13345683. The same will reach you by 2013-12-10. Due date: 2013-12-22.
1417,financial,Bill dated 2012-04-26 for Rs 772 has been generated for your Vodafone fixedline/broadband relationship no. 31318482. The same will reach you by 2012-04-29. Due date: 2012-05-11.
3237,nonfinancial,ÌÏ dun need to pick ur gf?
4036,nonfinancial,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march ‰Û_ ish!
3015,nonfinancial,Shb b ok lor... Thanx...
4577,nonfinancial,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
3396,nonfinancial,It's ok lar. U sleep early too... Nite...
3350,nonfinancial,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
3239,nonfinancial,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
7258,nonfinancial,Ok... Take ur time n enjoy ur dinner...
2699,nonfinancial,Me n him so funny...
4872,nonfinancial,Oh yeah I forgot. U can only take 2 out shopping at once.
184,financial,"Repair ref.no for your car is JC81865536 opened on 2012-04-15 19:33hrs,ETD of your car is 2012-04-16 19:55hrs and est.repair amt is Rs.1972 Rgds, Aryan Auto Agency"
3806,nonfinancial,"\EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\"""""
1477,financial,"Repair ref.no for your car is JC46782872 opened on 2011-04-03 23:19hrs,ETD of your car is 2011-04-04 9:51hrs and est.repair amt is Rs.1591 Rgds, Bimal Auto Agency"
6647,nonfinancial,Noooooooo please. Last thing I need is stress. For once in your life be fair.
93,financial,"Repair ref.no for your car is JC46863884 opened on 2011-07-04 15:24hrs,ETD of your car is 2011-07-05 20:37hrs and est.repair amt is Rs.872 Rgds, Maha Veer Auto Agency"
7366,nonfinancial,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
2729,nonfinancial,En chikku nange bakra msg kalstiya..then had tea/coffee?
219,financial,"Repair ref.no for your car is JC66144658 opened on 2011-07-05 14:14hrs,ETD of your car is 2011-07-06 9:50hrs and est.repair amt is Rs.917 Rgds, Sarden Auto Agency"
2134,nonfinancial,Wah lucky man... Then can save money... Hee...
1240,financial,"Repair ref.no for your car is JC11718415 opened on 2010-05-05 18:27hrs,ETD of your car is 2010-05-06 7:51hrs and est.repair amt is Rs.2401 Rgds, Bimal Auto Agency"
6274,nonfinancial,Oi when you gonna ring
4281,nonfinancial,* Will have two more cartons off u and is very pleased with shelves
823,financial,Bill dated 2012-08-22 for Rs 392 has been generated for your Jio fixedline/broadband relationship no. 43386547. The same will reach you by 2012-08-25. Due date: 2012-09-06.
5422,nonfinancial,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
2162,nonfinancial,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham"""
7582,nonfinancial,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
80,financial,"Repair ref.no for your car is JC18155788 opened on 2011-04-06 5:14hrs,ETD of your car is 2011-04-07 20:31hrs and est.repair amt is Rs.1360 Rgds, Bimal Auto Agency"
931,financial,"Repair ref.no for your car is JC31641236 opened on 2012-05-19 14:35hrs,ETD of your car is 2012-05-20 11:47hrs and est.repair amt is Rs.610 Rgds, Bimal Auto Agency"
1950,financial,"Repair ref.no for your car is JC41322467 opened on 2011-08-14 0:37hrs,ETD of your car is 2011-08-15 0:28hrs and est.repair amt is Rs.609 Rgds, True Value"
6198,nonfinancial,No need to say anything to me. I know i am an outsider
4096,nonfinancial,"Yes, i'm small kid.. And boost is the secret of my energy.."
3666,nonfinancial,Ok pa. Nothing problem:-)
5967,nonfinancial,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
3973,nonfinancial,Then u going ikea str aft dat?
2886,nonfinancial,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
2837,nonfinancial,I wil be there with in  &lt;#&gt;  minutes. Got any space
7430,nonfinancial,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611
5566,nonfinancial,Free any day but i finish at 6 on mon n thurs...
123,financial,Bill dated 2014-02-17 for Rs 315 has been generated for your Vodafone fixedline/broadband relationship no. 65862442. The same will reach you by 2014-02-20. Due date: 2014-03-04.
3056,nonfinancial,Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...
7379,nonfinancial,Hahaha..use your brain dear
5333,nonfinancial,K actually can you guys meet me at the sunoco on howard? It should be right on the way
1088,financial,Bill dated 2012-05-03 for Rs 1000 has been generated for your Idea fixedline/broadband relationship no. 73658667. The same will reach you by 2012-05-06. Due date: 2012-05-18.
2087,nonfinancial,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
543,financial,"Repair ref.no for your car is JC58377653 opened on 2015-01-30 18:26hrs,ETD of your car is 2015-01-31 2:38hrs and est.repair amt is Rs.656 Rgds, Lakshmi Auto Agency"
5328,nonfinancial,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
2471,nonfinancial,Hello! Good week? Fancy a drink or something later?
771,financial,Bill dated 2012-12-08 for Rs 1198 has been generated for your Docomo fixedline/broadband relationship no. 87666251. The same will reach you by 2012-12-11. Due date: 2012-12-23.
4000,nonfinancial,My planning usually stops at \find hella weed
7018,nonfinancial,Doing my masters. When will you buy a bb cos i have for sale and how's bf
4816,nonfinancial,Sat right? Okay thanks... 
192,financial,Bill dated 2009-12-20 for Rs 109 has been generated for your Idea fixedline/broadband relationship no. 17537425. The same will reach you by 2009-12-23. Due date: 2010-01-04.
5502,nonfinancial,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
6618,nonfinancial,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear"""
2251,nonfinancial,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
6168,nonfinancial,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
6151,nonfinancial,He needs to stop going to bed and make with the fucking dealing
4739,nonfinancial,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
2108,nonfinancial,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
475,financial,"Repair ref.no for your car is JC56426258 opened on 2015-03-19 3:17hrs,ETD of your car is 2015-03-20 11:24hrs and est.repair amt is Rs.1784 Rgds, Bimal Auto Agency"
5126,nonfinancial,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
4360,nonfinancial,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
2190,nonfinancial,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
4213,nonfinancial,Waaaat?? Lololo ok next time then!
3129,nonfinancial,No my mum went 2 dentist.
4050,nonfinancial,S..antha num corrct dane
3628,nonfinancial,Tmrw. Im finishing 9 doors
4547,nonfinancial,Mm have some kanji dont eat anything heavy ok
1972,financial,Bill dated 2011-10-11 for Rs 218 has been generated for your Reliance fixedline/broadband relationship no. 45322553. The same will reach you by 2011-10-14. Due date: 2011-10-26.
7559,nonfinancial,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
3992,nonfinancial,Call from 08702490080 - tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
6070,nonfinancial,I'm reaching home in 5 min.
5978,nonfinancial,Ard 530 lor. I ok then message Ì_ lor.
806,financial,Bill dated 2013-09-07 for Rs 1015 has been generated for your Idea fixedline/broadband relationship no. 42124224. The same will reach you by 2013-09-10. Due date: 2013-09-22.
697,financial,Bill dated 2013-09-11 for Rs 1084 has been generated for your Docomo fixedline/broadband relationship no. 87662416. The same will reach you by 2013-09-14. Due date: 2013-09-26.
6495,nonfinancial,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
5200,nonfinancial,You're right I have now that I think about it
359,financial,"Repair ref.no for your car is JC86565647 opened on 2010-08-09 4:29hrs,ETD of your car is 2010-08-10 18:38hrs and est.repair amt is Rs.515 Rgds, Maruti Auto Agency"
212,financial,Bill dated 2012-04-23 for Rs 181 has been generated for your Vodafone fixedline/broadband relationship no. 48876485. The same will reach you by 2012-04-26. Due date: 2012-05-08.
3592,nonfinancial,Hey what happen de. Are you alright.
6528,nonfinancial,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""
5703,nonfinancial,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
4204,nonfinancial,After the drug she will be able to eat.
4267,nonfinancial,soon you will have the real thing princess! Do i make you wet? :)
2589,nonfinancial,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
6503,nonfinancial,I've got it down to a tea. not sure which flavour
176,financial,"Repair ref.no for your car is JC51213327 opened on 2013-07-31 19:41hrs,ETD of your car is 2013-08-01 10:36hrs and est.repair amt is Rs.2310 Rgds, Bimal Auto Agency"
351,financial,Bill dated 2010-08-10 for Rs 230 has been generated for your Idea fixedline/broadband relationship no. 53524256. The same will reach you by 2010-08-13. Due date: 2010-08-25.
1900,financial,"Repair ref.no for your car is JC36578171 opened on 2015-07-02 6:41hrs,ETD of your car is 2015-07-03 18:21hrs and est.repair amt is Rs.1344 Rgds, Bimal Auto Agency"
2811,nonfinancial,U are subscribed to the best Mobile Content Service in the UK for å£3 per 10 days until you send STOP to 82324. Helpline 08706091795
760,financial,Bill dated 2011-08-03 for Rs 809 has been generated for your Aircel fixedline/broadband relationship no. 71186587. The same will reach you by 2011-08-06. Due date: 2011-08-18.
1447,financial,Bill dated 2013-03-04 for Rs 570 has been generated for your Airtel fixedline/broadband relationship no. 38433268. The same will reach you by 2013-03-07. Due date: 2013-03-19.
6634,nonfinancial,\CHA QUITEAMUZING THATåÕSCOOL BABE
5279,nonfinancial,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
2314,nonfinancial,Ranjith cal drpd Deeraj and deepak 5min hold
320,financial,"Repair ref.no for your car is JC58852533 opened on 2011-06-19 16:41hrs,ETD of your car is 2011-06-20 4:34hrs and est.repair amt is Rs.197 Rgds, Bimal Auto Agency"
7584,nonfinancial,No. I dont want to hear anything
6736,nonfinancial,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?
6767,nonfinancial,Yar but they say got some error.
854,financial,Bill dated 2011-05-10 for Rs 543 has been generated for your Idea fixedline/broadband relationship no. 17651753. The same will reach you by 2011-05-13. Due date: 2011-05-25.
6225,nonfinancial,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
2316,nonfinancial,What you doing?how are you?
5838,nonfinancial,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
1607,financial,Bill dated 2009-10-04 for Rs 887 has been generated for your Bsnl fixedline/broadband relationship no. 66138246. The same will reach you by 2009-10-07. Due date: 2009-10-19.
2947,nonfinancial,Dude we should go sup again
4363,nonfinancial,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
6241,nonfinancial,Two teams waiting for some players
3306,nonfinancial,Nobody can decide where to eat and dad wants Chinese
142,financial,"Repair ref.no for your car is JC17355244 opened on 2010-03-06 18:49hrs,ETD of your car is 2010-03-07 4:39hrs and est.repair amt is Rs.1201 Rgds, Hyundai Auto Agency"
